,Gene,PageRank
683,ZNF711,0.0009387888156673313
196,LHX2,0.0009386300580093005
123,ZNF551,0.0009381914534165249
206,MXD4,0.0009374880772577753
582,ZNF736,0.0009366098426835563
1097,ZNF510,0.0009363952879667577
873,ZNF57,0.0009363000533980747
1035,ZNF14,0.0009355464387448848
745,ZNF419,0.0009354886216431421
505,AFF4,0.0009353618174757577
294,EBF3,0.0009352980143693267
1139,NFYB,0.0009352468616219639
691,CIZ1,0.0009351294577828184
256,NFAT5,0.0009347420243525184
559,ZNF2,0.0009344648649934322
38,ARID4B,0.0009339927317773807
69,NR2F2,0.0009338192130169472
185,AKNA,0.0009335755695149708
693,GABPB1,0.0009335170478149181
272,ZNF585A,0.000933359236412449
358,PAX9,0.0009331793208480653
1050,POU3F2,0.0009331413353650087
60,ZNF720,0.0009330957591177158
80,DMRT1,0.0009330066086856938
747,RELA,0.0009328825612894256
9,PAX1,0.0009322892513116718
348,ZNF527,0.0009322470973274586
744,ZNF529,0.0009322299286968773
578,HOXA1,0.0009320096618869141
434,RELB,0.00093188923862756
689,PKNOX1,0.0009316748744823129
418,FOXD2,0.0009313053670782349
403,ZNF706,0.0009312428739698122
1140,NCOA1,0.0009312218316688326
697,ZNF667,0.0009308500026898139
870,PBX4,0.0009302142988365056
916,ZNF7,0.0009301615047912714
600,ZFHX2,0.0009298860618573829
846,ZNF880,0.0009287986692150722
147,ZNF284,0.0009287057445237282
472,ZFP69B,0.000928405702269112
235,ZNF574,0.0009279630187774858
192,ZNF44,0.0009268996909651435
672,KIAA1549,0.0009268262298768827
608,KLF5,0.0009257832229862318
526,ZNF197,0.000925689201013268
647,GTF2IRD1,0.0009254500221725793
159,HOXA3,0.0009253580619531271
297,PAXBP1,0.0009253065685568946
545,ZBTB43,0.0009246463451899529
340,MXD3,0.0009237296845904231
649,SMAD7,0.000923584265361425
503,MXI1,0.000923517290341629
684,AHCTF1,0.0009223363866503395
412,ZFP41,0.0009223120092728316
279,BAZ2A,0.0009222788287750088
446,ZFP28,0.0009215982177708415
326,NFKB1,0.0009213738156280378
445,ZNF425,0.0009211820881368758
366,TEAD4,0.0009207842272217796
656,SETDB2,0.0009206949343632696
655,NFIL3,0.0009206516275453405
791,VAX2,0.0009203218317180015
94,ZNF233,0.0009201355809480469
888,FOXH1,0.0009196868881128854
914,NFATC3,0.0009195075123683975
231,ZBED4,0.0009192662756259649
1081,ZNF615,0.0009186431974888317
433,ZNF626,0.0009183820526544285
755,ARID3A,0.0009175335679135997
571,SIX5,0.0009168868280771316
727,ZNF266,0.0009167930809145066
129,NR5A2,0.0009165060146289216
974,POU5F1B,0.0009162429088781002
3,PAX2,0.0009161632668618536
1010,STAT3,0.000915428731873984
307,ZNF516,0.0009145409325542044
1036,ALX4,0.0009145249992151476
804,SMARCC1,0.0009144495390466915
816,ZNF415,0.0009141805546477551
1004,TEF,0.000914161897975203
499,PRDM10,0.0009135560027158042
658,ZNF221,0.000912979207282761
46,LRRFIP1,0.0009108930731174666
1124,TCF12,0.0009104605616483204
336,DEAF1,0.0009092808263982499
