,TF,target,importance
590,ZNF276,SMAD2,2.3709476107009664
741,ZNF765,ZNF282,2.3702505627359685
588,BCL6,ZNF282,2.370139765487797
726,TULP3,ZMIZ2,2.366791958725642
584,ZNF222,KLF7,2.3660823966553095
1046,TP53,REST,2.3658344484141436
456,ZNF836,RORB,2.365427769540218
854,MAX,MYB,2.364661501915938
748,ZNF658,OSR2,2.3640216118059825
1159,MEIS1,ATF4,2.3623361210557685
228,DBP,PURB,2.3613039157803963
776,SMARCA1,ELF3,2.3610106851480066
875,ZNF215,LCORL,2.360875134504192
1080,NFIC,ZNF84,2.36046051173014
120,ZNF692,CEBPB,2.360402966573317
1042,ETV1,ZNF480,2.3603572464630087
336,CREBL2,ZNF100,2.360119208459087
193,ZNF775,VAX2,2.36000087745058
727,TULP3,ETV3,2.3587516042426255
1007,ZNF425,ZNF559,2.3578571729004483
401,ZNF256,LITAF,2.357740067718308
663,TFEB,ZNF823,2.3576773608058046
561,CIZ1,E2F7,2.3575948642721274
577,GPBP1L1,SPI1,2.357463505616393
997,ZNF362,ZNF214,2.357407829283306
668,ZNF578,ETS1,2.3570072742734838
401,ZNF700,TERF1,2.356530335527969
866,ZBTB39,MXD4,2.3560060650813197
380,ZNF395,RCOR3,2.355705310591001
319,JAZF1,ZNF211,2.355493329310676
998,FOXP1,PDX1,2.354759419194273
587,ZNF236,ZNF600,2.3546972462260753
814,ZNF599,ZNF215,2.354054572968979
477,ZNF763,ZNF235,2.353840111876343
474,CAMTA2,ASCL5,2.3538156792704337
489,E2F6,ZFP14,2.3536320002894224
674,ZNF197,SNAI3,2.353377692268097
13,ATOH1,NKX6-1,2.3519646766707347
108,NPAS1,POU2F3,2.3512683208863283
577,ZNF316,ZKSCAN4,2.350303636599273
287,ZNF563,ZNF449,2.350018831162053
512,ZNF624,ZNF184,2.349143830882899
674,ZNF197,HSF1,2.348545206554514
453,ZNF488,ZNF518A,2.3479295208890076
765,PIAS1,LRRFIP2,2.3478775047149356
696,ZNF169,ZNF251,2.3474290721837687
903,IKZF2,HES1,2.3473929379697585
302,ZNF341,ATF5,2.3472488885178477
649,IKZF3,C11orf95,2.3470038202086427
468,ZNF845,ZNF418,2.3465692648435175
175,POU5F1,ZNF117,2.346221701559003
635,BHLHA15,ZNF430,2.3460982337629317
269,ZNF558,ZHX1,2.346028721217706
918,FOXO3,ZNF256,2.3460283586049258
1174,TAL2,HOXB9,2.345925014938877
89,HOXB5,ZNF362,2.3454747582437396
304,ZNF12,STAT6,2.3452105068895426
70,SIX1,THAP11,2.345037965772007
721,ZNF562,ZNF891,2.3449827826363485
901,ZNF776,USF2,2.3443146387956952
914,ZNF829,ZNF471,2.3439932877275647
374,ZNF644,SON,2.343003134953029
325,PPARA,ZBTB12,2.3428615162015785
118,ZNF25,ZSCAN25,2.3424994425325147
553,ZNF79,MAFF,2.3423000003692978
920,AHCTF1,SOX8,2.342074020296127
807,ZNF493,JAZF1,2.34134687183588
915,IKZF4,ZNF517,2.339340535766397
689,MNT,RARB,2.338517915877057
591,ZNF568,ZNF48,2.3384630439787912
744,CC2D1A,CBFB,2.3371038998039504
1146,NR3C1,ZNF395,2.3368208953657836
1039,PKNOX2,ZNF580,2.336372424835473
351,TFAP2E,ZNF768,2.3361041036573242
597,USF1,ZNF146,2.3359655567939956
835,ZNF343,ZNF441,2.335695029515596
1074,PKNOX1,ZNF597,2.3354001734690084
862,RCOR3,ZNF229,2.335204449464596
1071,ZFX,RORC,2.334946598280857
425,ZNF84,ZNF570,2.334779667796032
459,ZNF48,ELK3,2.3342335443159565
662,TFEB,ZNF219,2.333520294539751
642,ZNF575,ATF4,2.332259387277853
557,ZNF556,MAF,2.332155508891614
1005,GATA2,ZNF585A,2.3320807243615285
744,ZNF33A,VAX1,2.3319477173863894
144,TAX1BP1,ZNF574,2.3318454666124215
132,ZNF254,IRX3,2.3315913387966036
937,ZNF134,ZNF610,2.3310642972539393
1080,NFIC,ZNF473,2.331003060465938
110,TEAD4,HINFP,2.3301296480336986
733,ZNF534,HBP1,2.329807651085205
20,ATF3,ZNF41,2.3289325003573453
370,HSF4,SMARCA1,2.327840378144972
1021,NR2C2,ZNF816,2.32746150449464
1117,NCOR1,SMAD5,2.3274464190252635
177,ZNF232,HOXB13,2.3265544989821345
820,ZNF76,ZBTB4,2.326411759052571
219,ZNF513,STAT5A,2.3260458904375025
592,ZFHX2,ZNF644,2.3256083719546825
765,PIAS1,ZNF234,2.3253971964372977
72,CEBPD,ZNF780B,2.3252517812675486
9,MAF,ZBTB41,2.3246317009155186
782,ZNF384,SIM2,2.3244130686441253
522,ZNF93,CDC5L,2.324257644695122
287,ZNF563,ZFP64,2.3241436251178684
43,KLF7,GCFC2,2.323732402274098
1177,LTF,ZFY,2.3237124002997622
244,DLX2,ZNF282,2.3229739841545918
178,ARID5A,HES4,2.322145976612271
50,MYCL,ZNF501,2.321921154602789
956,ZNF264,HOXA4,2.3216470161577654
72,CEBPD,NFYC,2.3209670497785515
207,PBX3,ZNF165,2.3205556475312465
1023,CEBPG,REST,2.3187543428907014
309,HOXA3,CARHSP1,2.3185320083264243
774,GMEB1,ETS1,2.3185041623144307
986,ZNF530,RORB,2.3183557569263673
760,ZNF454,IRF9,2.31814969131318
1068,KLF10,SMAD6,2.317982012276815
755,MNX1,THAP7,2.3178791735618094
333,PIAS4,MYB,2.31760473802781
141,ETS2,IRF3,2.3172005706321133
804,LMX1B,ZNF32,2.3170524918568267
